,tcc,tp
53,0.6291935037347792,4.059656555767298e-05
54,0.8372904274987826,2.814131377209785e-05
55,0.8970851928068021,0.00010224295314089969
56,0.8939794280467294,3.303609101047477e-05
57,0.8606696285669065,1.417633034914616e-05
58,0.9126198348987717,1.7800309446114694e-05
59,0.8530830459356924,1.7933755263292238e-05
60,0.9313489617009195,3.751983238462376e-05
61,0.6578842686014207,2.356091787094723e-05
62,0.8635732161033013,2.5611426612014255e-05
63,0.9237335962511648,0.0001622876759410463
64,0.9501300335388398,0.0001839784540047369
65,0.8236580019586955,0.00015727031033535333
66,0.7975984016388941,8.767044394717863e-05
67,0.6508108747194511,4.562195143160117e-05
68,0.8851733875904869,0.00018252402409343917
69,0.9301368418719803,0.00021507033508820167
70,0.7059612192000745,0.00023530264429430089
71,0.49918057467382965,3.4023665297087796e-05
72,0.6400307389748061,3.475987480903563e-05
73,0.8401446769998504,1.1387262741245843e-05
74,0.9504328361049154,0.00010111193923923469
75,0.8682407480946982,0.00029855356642653313
76,0.8366102239649157,0.00026119438804730037
77,0.847618658360204,6.21526205224951e-05
78,0.8449781518126769,8.573430649081599e-05
79,0.8148072321060775,0.0001261282445757178
80,0.5502371859895664,8.986220150441798e-05
81,0.7296933896345795,0.00015627508114185123
82,0.9142365986859162,0.00026977423081308
83,0.8977471766404262,0.00013044741980738786
84,0.8207038983364141,0.00011357356582109918
85,0.8900987311429983,0.0001635393727627962
86,0.8825524898357883,0.0002121155632703601
87,0.7168753073386619,8.126916715839754e-05
88,0.721671378095755,4.194280639517277e-05
89,0.9876549384613108,0.0002747060243447844
90,0.8773492092375008,0.00017309989326417274
91,0.4288544945126244,7.235654325104153e-05
92,0.6231885916369281,1.0221456041178044e-05
93,0.6680257960364919,1.466400459633386e-05
94,0.4811024910447997,6.986120696027571e-06
95,0.5809279545564657,5.789495952421427e-06
96,0.5903982936245707,6.289912022193128e-05
97,0.6727528356699201,3.340840826663652e-05
98,0.8106528248015681,4.456490671571847e-05
99,0.8137110282244805,3.285429430990811e-05
100,0.8047220110646119,2.3274776653958615e-05
101,0.7304386762603646,8.62459763159136e-06
102,0.7909561193888046,0.00020799093114950434
103,0.8879790293985566,0.00012106864388197276
104,0.9513465221094037,0.00012622177751157935
105,0.8042295889984085,6.668726849318135e-05
106,0.8149040627443779,7.898484074895607e-05
107,0.6980975821200465,3.2573029132405995e-05
108,0.6476154272649844,5.715391925650827e-05
109,0.6373039287394432,4.294988671957578e-05
110,0.8710287881924454,4.17479323664383e-05
111,0.9055020532509109,6.174163623572504e-05
112,0.7893751030660802,6.054213631354568e-05
113,0.7892046110692202,4.845138088632951e-05
114,0.772217555359819,4.859586935078202e-05
115,0.6509314165838088,6.356100615448607e-05
116,0.751912982088493,6.325336061455865e-05
117,0.6360413219794503,3.866869168900717e-05
118,0.8371902679550702,3.3971771446308375e-05
119,0.7328340281852007,0.00011608575655660467
120,0.7137521122419886,7.652966919846308e-05
121,0.6609844808692863,7.691311193494863e-05
122,0.5211541099792354,6.890635539302592e-06
123,0.5328364321209902,6.315706280200258e-06
124,0.7190881570404465,1.8457890305213172e-05
125,0.7238955615051544,3.247460548991641e-05
126,0.784019412292645,6.80128849121093e-05
127,0.6637082798927255,2.933332900302519e-05
128,0.7765488187603444,5.406505555121449e-05
129,0.6859723882059132,1.990678553607065e-05
130,0.7223990172676241,6.140585444116047e-05
131,0.5733099507233653,0.0001690219902816769
132,0.44112052700008353,0.00010290781966088398
133,0.33612645660440205,6.708122954100402e-05
134,0.29046937808756546,
135,0.22067885296010903,5.4892434141260914e-05
136,0.30763101576864316,1.852394406102917e-05
137,0.2107769994174629,2.063477321571006e-05
138,0.4884376948531532,0.00012887244370853778
139,0.9445764899042541,0.00027372354881386
140,0.7449816295143554,3.401411578648925e-05
141,0.7881946116183715,1.854986246695614e-05
142,0.8932482583642853,1.776746614545829e-05
143,0.8495462616105044,2.050195721509499e-05
144,0.8392385468302733,7.186537506166086e-05
145,0.7759349482694308,8.850122897214853e-05
146,0.683973007189187,0.00012547970301053795
147,0.551886386315238,0.00018763856072300607
148,0.535361209630525,0.00014608889939072414
149,0.5595363072015132,9.961578675672432e-05
150,0.7645245765797273,0.0002690006755426779
151,0.5290407358569272,6.922730560953332e-05
152,0.7792209746995238,9.79234714031893e-05
153,0.9331823518146592,7.419816204381443e-05
154,0.8844885535605225,9.527022319697918e-05
155,0.8353715458534369,0.0005078969779108831
156,0.6343638376478282,0.00013589041278187205
157,0.7067794188702706,0.0001819594680628504
158,0.7907888682357238,0.000163104474552464
159,0.8678948131239473,6.081231835488113e-05
160,0.8538590534517488,0.00017392404448752813
161,0.8946979690366977,0.00021654781048280065
162,0.7805652181476711,0.00017184162930906967
163,0.8883605774874647,0.00015863619347554315
164,0.9296142757049034,0.0005811995208613569
165,0.8690916181925115,0.00022360006505440662
166,0.7336430292895472,0.0002475688009689374
167,0.7468623786918042,0.00021719539002403387
168,0.9159052206278412,8.181930273707827e-05
169,0.7252169535534452,0.00022601947285386809
170,0.6744245584291338,0.0002155790045895177
171,0.6698071313191988,0.00019863031402805927
172,0.6603458541994672,0.00023029612732501894
173,0.6831888994362605,0.00023872542958783117
174,0.6909590315957613,0.00018944350734526015
175,0.6989433807774755,0.00019138078790658034
176,0.6982727989220096,0.0001341013756051274
177,0.8130650575878257,0.00010786761155429682
178,0.7978133163935056,0.00022700187129136965
179,0.7134986899182428,2.628830758981654e-05
180,0.8022748911020815,0.0002805104333215553
181,0.8667444001641988,0.00010787930063985898
182,0.8338651737140929,2.658728136515923e-05
183,0.952031746953447,0.00013948052799792263
184,0.838782240904449,0.00026633276329032096
185,0.7204727598171997,0.00011180269978570022
186,0.7559981595140407,0.0001205132984648715
187,0.7114921225541546,0.00019221833247901545
188,0.7350341371630539,0.00011633122806479861
189,0.8173645578774044,5.478695729958945e-05
190,0.7937037733125932,2.177078680018593e-05
191,0.8271355608951753,8.924481245314105e-05
192,0.6692270422279906,0.00016251004511255162
193,0.7635061698210289,0.00017003492479520375
194,0.739576148676233,0.00012542166221279354
195,0.5863133359223992,3.6634529457713954e-05
196,0.6488821585611683,2.987316757593534e-05
197,0.9612317192927743,0.00035571252605260707
198,0.9306134027562608,0.00010861832123797372
199,0.8682689109918679,0.0003137634777406415
200,0.6332361088775509,0.0001404032128869525
201,0.7120365234717103,7.904031216116998e-05
202,0.7929399952533,0.0001657973484311701
203,0.756555214318888,0.00028287690532864695
204,0.667383130241762,6.787071055348378e-05
205,0.7558613058648097,0.00020598818198998465
206,0.9425751574930924,0.0004944739464803334
207,0.8981539389512916,0.0003072353352846318
208,0.7926823746149072,1.6930346314362528e-05
209,0.7973658502190552,0.00018695895531792173
210,0.6877402056800838,0.00029039871061307623
211,0.6559925493433322,0.00011434231224095825
212,0.7170454080229266,0.0001550328915338356
213,0.8354808924957139,7.896573274889983e-05
214,0.8255469808617718,0.00019126772475958789
215,0.9524606366441327,0.00023437994903969603
216,0.809337218404448,0.0001217025935194745
217,0.864985910221718,0.00012611630830644088
218,0.9111501571368806,0.0002821141637251305
219,0.8129263377180628,3.733501019017232e-05
220,0.8793921273808455,6.15756134173473e-05
221,0.9045989768670196,7.457644359728908e-05
222,0.8969526547446923,0.0003510974209923336
223,0.9030205173457722,0.00015181913911451071
224,0.9449040205429213,0.0001302104853768242
225,0.9428636939213991,0.00043796678917124585
226,0.8582675053965504,0.0005147833569889711
227,0.7631375522016078,4.1935957351100214e-05
228,0.89001727581195,0.00012228434640437324
229,0.8172030409906407,7.164398624548954e-05
230,0.9284362398191899,0.0001200316581165316
231,0.8503622598695163,0.00012566167525248221
232,0.6101756848356771,9.579917524735574e-05
233,0.7271981912893081,3.491032789597179e-05
234,0.7293493177882039,1.8779859086902305e-05
235,0.7590046924118082,2.4266238821180403e-05
236,0.9016615904559092,3.55632679754696e-05
237,0.7432948797429441,5.5178993788793105e-05
238,0.8709385674476048,0.0001924691658818957
239,0.8477522571980328,0.00012172954663720717
240,0.9096767094896423,0.0004962382634714279
241,0.7684686436525815,0.0002234470949299492
242,0.6974132272758764,3.603005092855303e-05
243,0.9122797147143021,0.0001307902426624872
244,0.7928972546105313,0.0001804040873818601
245,0.6572489726377978,0.0002216200373200753
246,0.883649163285638,0.0002329450619995395
247,0.7539203148785315,0.00026102491969262365
248,0.7659783263167124,0.00020573107613362532
249,0.6228330421964088,0.00021884132537497512
250,0.5401479347963658,0.00012710020512483771
251,0.725282637111626,0.0001361620192701015
252,0.8239030025880903,0.00022081722712218155
253,0.8989488027037157,0.00024883438600127665
254,0.6844852258888228,0.0003684625721521371
255,0.7067461056377112,0.00019617324265192176
256,0.7717143499713028,9.030206106622592e-05
257,0.9044672295685916,0.0002064059752160446
258,0.8251306387941458,0.0003523893438617612
259,0.6837369508360943,0.0001272778446021794
260,0.8935057298582175,0.00031836073571415313
261,0.7980553420282591,0.00012802869532269268
262,0.8233007302306644,0.0002078515122702643
263,0.8073545747105747,0.0002459533663342884
264,0.7721913191299525,0.00010268897415106165
265,0.8270560233288499,0.0001148644428869824
266,0.6800679604411441,0.00017213238949765993
267,0.7589751974695217,6.51891489750918e-05
268,0.8924358656680603,0.0002921006265161675
269,0.9175634331651605,0.00013263258325021222
270,0.7156386496169801,7.864813660385098e-05
271,0.8061576118502242,0.00022591206321592575
272,0.719968792339681,4.206851100617648e-05
273,0.7024254946866678,0.00016025477421123744
274,0.771018757239824,1.1573748410244842e-05
275,0.7976098709533305,0.00027800431013194106
276,0.7597601316248915,7.853509072950031e-05
277,0.9369780931039094,0.00024441509533102454
278,0.8947157367322806,0.0005127925605024479
279,0.7096444305399287,0.00026047912738562184
280,0.7046960057776029,0.00020933085573080152
281,0.621035421584873,0.00013513719805843547
282,0.7918684162631312,0.00020880248984183006
283,0.7867584601373067,0.00016309633058885265
284,0.5605356822146447,2.7434353319332567e-05
285,0.781380270136217,8.152213436649198e-05
286,0.6497171019661617,7.830354422961453e-05
287,0.6238586066219723,0.00010995263659955965
288,0.8508333737582285,0.00040420558218482496
289,0.7017674862968799,0.00012958320311871866
290,0.3812827539572637,7.07535544642445e-05
291,0.5908166329432046,0.00013913356302785884
292,0.8983927572802748,0.00013391454000043557
293,0.9057505785498762,0.00022021446150491985
294,0.9788711930781396,0.0003698828516595215
295,0.8459424509648019,0.0003284809701563209
296,0.7764206453734301,0.00017400465945900678
297,0.7416317341316728,2.9818171475111774e-05
298,0.9698656198495598,0.0002622007650355096
299,0.9683547586812158,0.0002660071149013334
300,0.8276799926980881,0.00034095495217045926
301,0.41412996407529135,5.543566335087499e-05
302,0.7693076060488805,4.274337571164631e-06
303,0.8840592076280606,4.354662776639071e-06
304,0.9815524376982179,2.1407307191414203e-05
305,0.7918255018016773,5.0425767120366916e-05
306,0.7931216076532212,6.389860272465656e-06
307,0.7710694859348126,1.1466807873455636e-05
308,0.7540602668390921,3.345264666974012e-05
309,0.8447526439271046,5.938517174942896e-05
310,0.9117677250657367,0.00016218577557001077
311,0.8418004601584842,5.419936370259469e-05
312,0.7407535264987195,2.5294076955645153e-05
313,0.575614005559698,1.8454767140031363e-05
314,0.4756400088884903,6.393132700788822e-05
315,0.5525738969716858,4.046866383969414e-05
316,0.6406534994369742,6.912699419454992e-05
317,0.9781568797587359,0.0005247910249900903
318,0.9451099125651726,0.0002686419327759437
319,0.8580873492013487,0.00025613524302245546
320,0.8836676039445547,0.0004975873653110999
321,0.6036522309228125,0.00014905938982242884
322,0.9690001441835343,0.00038479396463883417
323,0.9289289467809745,0.0003631640345364018
324,0.8584585870518581,0.0002444649229314814
325,0.8370813887058365,0.00028075820495352625
326,0.795183217118996,0.00015828294091767723
327,0.8972869274421483,0.00038280947813300006
328,0.7593492031516903,0.000186572566296469
329,0.6368849080671698,0.00010062349116848341
330,0.6460368034330058,0.00014074498204066381
331,0.49740165359732386,7.466113636040495e-05
332,0.43893672762364,2.4495899138688812e-05
333,0.5806425824017777,3.7862452829870665e-06
334,0.9074674038801228,0.0001943539964275209
335,0.6652532157903407,7.124384927889722e-05
336,0.6145550370397019,7.129721138467131e-05
337,0.8285851954059608,8.053492347318303e-05
338,0.7674153866750872,0.00012519152796593811
339,0.38863461124213255,6.946672972004703e-05
340,0.42055172665171137,3.29724075697638e-05
341,0.7248795735239151,8.539967636763558e-05
342,0.9612553208082857,0.00025664042242031323
343,0.9818389866866979,0.0003173121196992417
344,0.8028352112075439,0.00013005513229167099
345,0.9716671338492161,0.00015595603964722402
346,0.8355573454040298,0.0002871607960404452
347,0.8022092231136715,0.0004133342373651063
348,0.6741096290116865,0.00012139019977348938
349,0.595794239110226,0.00010517731636884384
350,0.8740121725444036,0.00034711740729873064
351,0.683219048648974,0.00010147843469136707
352,0.9206981452235318,0.0003955356982449424
353,0.8279771582650836,0.00015874460543638378
354,0.636551847868157,5.780779010340282e-05
355,0.8408884929378799,0.00012414617587142498
356,0.8780241367180874,0.00021360086649334505
357,0.9214901905009283,0.0002833100191977022
358,0.7909955379405914,0.00017181221644622732
359,0.6873603766365107,0.00011776761685473251
360,0.583750792337422,5.156226513570274e-05
361,0.8813608626474679,6.738000220144167e-05
362,0.9261816325885114,0.00017722974639575615
363,0.9632175498201617,0.00027547375634555664
364,0.8697606211799706,0.00021268309924684408
365,0.7258677488230777,0.00016280166804274172
366,0.9838872437239701,0.0004941790884732979
367,0.6951744687682314,0.00017792442195411516
368,0.4579142504755351,0.00010997993238778667
369,0.7375021233874244,0.00012001659099489331
370,0.7792733001946407,0.00010471971135151157
371,0.9242815662327102,5.452624812172646e-05
372,0.8294464758926933,9.097960339960364e-05
373,0.7038856236271869,0.00014711737341215641
374,0.46325815754209815,4.498509525042722e-05
375,0.6531471284042087,9.102714081842384e-05
376,0.6007418656842755,0.00015964915151531523
377,0.7403331779731056,0.00018015038722666603
378,0.8697340588626349,0.0003673261032646248
379,0.3880109817386568,7.123739430918374e-05
380,0.7578566225356854,0.00030266888745861015
381,0.7576755712429216,0.00016268888186128972
382,0.8326551554971373,0.00021496346564264934
383,0.6851046980708525,0.0001469240576792385
384,0.8165602368626771,0.00010217627697733696
385,0.992120377571338,0.0001710730080864306
386,0.9809999600495486,6.342289156559425e-05
387,0.9547456078777153,3.651234132306673e-05
388,0.7283774934052372,0.000147360479988206
389,0.7135090082797436,6.196331407319218e-05
390,0.9568075855958836,0.00022071212021867648
391,0.860736791667812,9.285713852539185e-06
392,0.8312160631193891,1.815196231199692e-05
393,0.9458894652105565,0.00011911430217464308
394,0.842371983995445,3.731636785634928e-05
395,0.7653218638227184,2.138578934726839e-05
396,0.6310869056073216,5.2607176350216534e-05
397,0.9100037314092391,0.00037401393598125986
398,0.8433766872173346,0.0002668393728300894
399,0.5143675298747695,8.163321735103703e-05
400,0.9540119334877605,0.00018253531793749618
401,0.9272576072973981,0.00019905426363888787
402,0.9092642689395306,0.00023727192153490017
403,0.8011587528477911,0.0001398267673502559
404,0.7817432207929761,0.00019553585144715772
405,0.3668448415378816,4.0791451088607266e-05
406,0.7273472572514028,9.578635669880353e-05
407,0.9449415319384683,0.00013999651546640774
408,0.5480195860341236,6.446676655074274e-05
409,0.5671761674771849,1.8911963457388826e-05
410,0.5965385760061356,5.1810349161496645e-05
411,0.537667105352093,1.2363070010446696e-05
412,0.6625187525333772,6.388338471330229e-06
413,0.6549259483618631,1.0419059018561092e-05
414,0.62601155093218,1.8131836011019184e-05
415,0.6424159742934846,2.229599363207706e-05
416,0.7945171767701823,0.0001094948063828348
417,0.9497778228285346,0.00012800602459052437
418,0.7758736148536937,7.987087492888529e-05
419,0.647501073101188,1.2701121562599621e-05
420,0.7546077096028414,3.1457025356024694e-05
421,0.7734494234516668,1.3219158782347993e-05
422,0.7830043081736098,0.0001389998041062458
423,0.8849260776702613,0.0003640855349017241
424,0.9282216754760367,0.00018625212662975617
425,0.8983435679003976,0.00018939710764907369
426,0.8007314850437832,4.490539388675093e-05
427,0.8687581574588031,4.233567616181736e-05
428,0.8899624745768427,0.00013262389175205838
429,0.9569425379505234,0.00021028400662243037
430,0.9925481860359007,0.0004477720381946256
431,0.8593789724658499,0.00018198751950948262
432,0.8343239918463209,0.00032014331450569753
433,0.9842297955184733,0.0006500648039874173
434,0.9675095183840453,0.00026948568138660466
435,0.8375935080254284,7.28534764189589e-05
436,0.8465937171029188,0.00013348897778900584
437,0.8611235877180836,0.00010297432457123509
438,0.6172844096360273,6.84549891051539e-05
439,0.4901470081733538,9.495797459245491e-05
440,0.6685935704051725,9.911767118625337e-05
441,0.788132087507159,0.00017411002348217858
442,0.8030709931721566,0.00016711983493649806
443,0.8235193265682663,0.00012301813400950656
444,0.9403596397826967,0.0004773691414644349
445,0.7200108211696019,0.0002466830101079392
446,0.8972244695459862,0.0002652520535875322
447,0.9242798262994373,0.00014646412423906412
448,0.9333558611315979,0.00038066931037461846
449,0.742267222813474,0.0001771225322120262
450,0.8905922646799787,9.783085434131567e-05
451,0.7949585988667637,0.00017616380025081986
452,0.7199263171667556,0.00013059319586666853
453,0.7596321968730401,6.912078158247313e-05
454,0.6567507738736408,6.080072096651885e-05
455,0.76015537620345,0.00012098936233460372
456,0.679247297573788,2.0304473555650098e-05
457,0.6543639919906593,4.262327396889257e-06
458,0.7295818678663766,1.5145240393867068e-05
459,0.8540901121691807,2.6538113278802936e-05
460,0.8563219472495414,1.4875283258858515e-05
461,0.803287434508564,8.81677417842107e-05
462,0.7095748329059083,8.69032354756629e-05
463,0.6520639943445818,2.6269958014544948e-05
464,0.541360321534749,0.00010810575174969367
465,0.8908858598701405,0.00022494744935536864
466,0.7874983934123665,7.479291278693452e-05
467,0.6008278051260297,8.195569217316316e-05
468,0.592451333769101,0.00027820579167150684
469,0.5469872647237349,1.4015220263869066e-05
470,0.3929809450741741,1.7634588918107499e-06
471,0.2924994362958863,8.317365762301973e-06
472,0.5105100061055506,4.403862624697897e-06
473,0.6225557034629605,2.4478880939173356e-05
474,0.7039044488448503,1.919823199591222e-05
475,0.8265380809342923,1.0610163643436872e-05
476,0.766000876090497,8.093719715510546e-05
477,0.6391040677464216,7.781075424356092e-05
478,0.7940213881504632,0.0004308421895567675
479,0.6091770197735858,0.00022952405689325535
480,0.7259143333976579,0.0002904063682634319
481,0.8296633618355705,0.0001026360762762598
482,0.990231608049001,0.00013693493276402128
483,0.9732346266074399,9.912529901681541e-05
484,0.8059545318370072,7.486910287681837e-05
485,0.6861968808255182,4.9070973209835795e-05
486,0.6837669373113454,9.328136929050578e-05
487,0.875646630466278,0.000345663938519646
488,0.5439945231825126,8.96600806452872e-05
489,0.7919038160488657,0.00011802710782098844
490,0.8684768305910883,0.0001404013922337
491,0.98519221244084,0.00022020687760051767
492,0.8589407882721193,8.814544462550847e-05
493,0.8169528392560137,0.0001295513040533993
494,0.9352285485743983,0.00019212205853205464
495,0.613614361571282,5.32684982396998e-05
496,0.5949295878940287,0.0001104320486948545
497,0.6593576864935027,0.00015183030054404626
498,0.6985122396758854,9.680977469585671e-05
499,0.4681351777222356,0.00016289908601808747
500,0.7599499606252283,0.0002994220343701093
501,0.6473105917329204,0.00015597643487365575
502,0.8011239698952549,0.0001826083855807019
503,0.8150604640320265,0.00011208443640811794
504,0.8683123689587132,0.0003437345095095197
505,0.7672102114428196,0.0001282980829683172
506,0.7184593666358885,0.00014224931461495597
507,0.6857586818500273,0.00023964598538078
508,0.6237914631245757,0.00016598034828541847
509,0.7747976440220348,0.00025948480141041116
510,0.7939774558396936,0.00018288323584262354
511,0.7716246362310061,0.00020012161353642513
512,0.6604583278920232,0.00010546593117589658
513,0.8248293787205904,5.4025242613646355e-05
514,0.873028799185256,3.3738010492945286e-05
515,0.8557766308580558,0.0002322242665787033
516,0.8336361977376373,0.00011869863325940091
517,0.789604453931406,0.00039542100089756525
518,0.5479551337085761,0.00012328196954237218
519,0.845143408480967,0.000200688268876739
520,0.8300190607152179,0.0001031852992950525
521,0.7328541851544014,0.00027656410399390694
522,0.7962159244019046,0.00018111548982635873
523,0.8511979052936738,0.000253771370335873
524,0.7399592155744417,0.00022145955369849387
525,0.7007717177353264,0.00017078771783886248
526,0.8471362081649044,0.00018971647621940523
527,0.8332308464181892,2.855910010239502e-05
528,0.9105682038157162,0.00028350346324133987
529,0.8066210729241288,8.455192453660095e-05
530,0.7089879172639378,0.00013342605997078983
531,0.6756860425098578,8.342180133042717e-05
532,0.7842859010983249,5.448724920875013e-05
533,0.910602687010067,4.363313956582636e-05
534,0.9523158779656327,4.5279274256529065e-05
535,0.8690366120395882,4.42184116861552e-05
536,0.7535980560322599,2.5281356629206923e-05
537,0.6552747415633525,2.2093159532650548e-05
538,0.9093474018456745,4.4464400379872804e-05
539,0.8656243423094442,7.121042263972802e-05
540,0.8995246570655314,4.355503787196639e-05
541,0.7410164030463143,6.754629361234586e-05
542,0.7446114620591824,6.141837897818882e-05
543,0.7130660632598884,2.6680401801145746e-05
544,0.7367115214772944,8.732195964261034e-05
545,0.930752149966387,6.119404582383166e-05
546,0.7360863118696749,0.0001146630557215342
547,0.7069335464511535,0.00011022477847897825
548,0.5969589158740339,9.127927857636009e-05
549,0.8221166277053514,4.425265126958172e-05
550,0.8433287366909203,0.00020875265981466743
551,0.8253127349975323,0.0001015790163889388
552,0.7141168333786324,3.10544408599169e-05
553,0.7055259666815513,4.6838406664494615e-05
554,0.820671493799657,0.00011821049400276625
555,0.7660742450643884,8.168238228146945e-05
556,0.8539448316280319,0.0002050763883078791
557,0.8817878582043829,4.976120537180904e-05
558,0.8466815655360828,3.495070429578168e-05
559,0.8410184214950465,4.060893810547142e-05
560,0.8850143159638456,5.838255802597301e-05
561,0.7976515571257878,0.00024185407790049498
562,0.6486536375493368,0.00018729688865971766
563,0.6445229966677394,3.003338706270402e-05
564,0.9517377717230495,8.270637731638299e-05
565,0.8380744317104346,5.0140508029140245e-05
566,0.8510693770689645,0.0001276920869951005
567,0.8454809710723445,0.0004023630255849178
568,0.8055724571266478,0.0001972745853878701
569,0.8750621534591577,4.667007306401646e-05
570,0.9237297430590551,6.043662618835329e-05
571,0.733863845718981,1.5919635126540422e-05
572,0.7859979785530776,2.415933285892651e-05
573,0.8705075117061812,8.98479067126416e-05
574,0.6765193474074976,9.341941600327808e-06
575,0.5509750254062757,4.919217825711281e-06
576,0.8238381998099799,0.00011637994630396531
577,0.721019523601985,2.462203382512793e-05
578,0.5456431422072142,3.0158363305711844e-05
579,0.7898588695179161,0.00010364528374770375
580,0.8245820001872906,3.7503394552386805e-05
581,0.7712160417683754,7.344174734758863e-05
582,0.8383566536441683,0.0003466614980599512
583,0.8339880166535939,9.858444500028528e-05
584,0.9469837388795695,0.00010012990429997608
585,0.824099686509808,3.008625443740127e-05
586,0.8846585724416346,5.130318436820727e-05
587,0.7968323908237828,9.555657698450883e-05
588,0.9152227094349209,0.0002096545381874489
589,0.8869006357750268,4.726126216879066e-05
590,0.6910197429362906,2.390826736419951e-05
591,0.6832855981170783,9.463871187304236e-05
592,0.49704288424191073,1.1943832301272504e-05
593,0.7360394174011132,0.00010910858357485145
594,0.8659213783226217,7.320660323281009e-05
595,0.9723404192656141,0.0002443665980605179
596,0.7359324541933093,6.110982120441839e-05
597,0.7950649013928065,3.524696843812948e-05
598,0.8263249828768112,2.7219445866488137e-05
599,0.8771264647521156,5.486918749638888e-06
600,0.8508966085264754,6.120058953334182e-05
601,0.8080520868886083,1.4890484679868751e-05
602,0.4715696579893662,9.249469172825528e-06
603,0.5237834010235128,8.491251680764715e-06
604,0.7359518215245644,6.524138730739039e-06
605,0.8020429787201091,4.1175716171361355e-05
606,0.6471446952883684,2.918424512075618e-05
607,0.7554096624851082,3.8983397322726795e-06
608,0.7906310193602165,1.6959099883451738e-05
609,0.6502533956887301,1.3125345544365398e-05
610,0.60241691939184,3.045698344798422e-05
611,0.6329881003587443,0.00036274239192477116
612,0.6672819690343043,8.665402504029979e-05
613,0.8059737643027981,1.9172562043022704e-05
614,0.7983204349423736,4.232707519821421e-05
615,0.6877876140881946,8.641630727345865e-05
616,0.8547646534259118,0.00010582148491655804
617,0.8184136046739122,0.0003126554497014038
618,0.648121309396256,0.00021308488177708057
619,0.7334758098008768,0.00020184450870999529
620,0.603683389500718,4.679642816999009e-05
621,0.8678770389390865,0.00035527429267983066
622,0.9092222690504282,0.00019530433562811505
623,0.8701820618952699,5.417910183274705e-05
624,0.943001840260674,0.0003303632596963705
625,0.7855592831976347,0.0005185089580426225
626,0.7703033648734046,0.0004703664338217766
627,0.8804580939746889,0.0005806576640346664
628,0.6585032865697505,0.00019686769168126758
629,0.6448446827497835,0.0001398183856804976
630,0.7004974329610886,0.00030705546537843954
631,0.7809539530312993,0.00027815056539445127
632,0.6318172552166555,0.000152898598433313
633,0.8814044162822654,0.0008947061894458872
634,0.7863905253423523,0.000328336041891607
635,0.6586979377801029,0.00013230512063242466
636,0.8109789068479749,0.00017509775251703743
637,0.9307252781303043,0.0003545486347228501
638,0.9318291755918554,0.0006216513540286216
639,0.9174957547047157,0.0005684146010852558
640,0.8939490185704652,0.00043004854754791487
641,0.8472040022517556,0.00020210077387041359
642,0.7657500331372699,9.948276953315944e-05
643,0.8195567896295519,0.0002615979053599311
644,0.6981033432405295,0.0003007182432854314
645,0.9085683648712498,0.00028461914352493
646,0.8845330990671303,0.0004695464118207916
647,0.7318765437547373,0.00024646488595065545
648,0.6179418146858411,0.0001834168348549436
649,0.6598253107315553,0.00020613904462081197
650,0.41717401654734815,7.393583707767478e-05
651,0.5885716346046895,8.683314842951636e-05
